origem,destino
140558,140555
140558,140555
140559,140168
140559,140462
140559,140168
140560,140562
140561,140564
140562,140173
140562,140174
140564,140568
140566,140598
140568,140570
140569,140660
140570,140572
140571,140569
140572,140574
140573,140571
140574,140576
140575,140573
140576,140578
140577,140575
140578,140580
140579,140577
140580,140661
140581,140579
140582,140309
140582,140309
140583,140581
140584,140585
140585,140583
140586,140582
140587,140566
140587,140662
140587,140662
140588,140586
140589,140588
140590,140589
140591,140593
140591,140111
140592,140591
140592,140591
140593,140594
140594,140596
140595,140592
140595,140592
140596,140597
140597,140599
140598,140665
140599,140582
140600,140280
140600,140280
140601,141007
140601,110068
140601,141007
140601,110068
140602,110007
140603,140278
140605,140284
140605,140284
140606,140607
140606,140607
140607,140608
140607,140608
140608,140609
140608,140609
140609,140610
140609,140610
140610,140611
140610,140611
140611,140612
140611,140612
140612,140316
140612,140613
140613,140614
140614,140615
140615,140616
140616,140617
140617,140074
140617,140807
140618,140619
140619,140808
140620,140621
140621,140622
140621,140622
140622,140993
140622,140993
140623,140624
140623,140624
140624,140625
140624,140625
140625,140626
140625,140626
140626,140549
140626,140549
140627,140766
140628,140768
140629,140617
140630,140680
140630,140680
140631,140632
140632,140007
140633,140634
140633,140814
140634,140635
140635,140636
140636,140637
140637,140631
140638,140639
140639,140025
140640,140034
140640,140036
140640,140684
140640,140036
140641,140642
140641,140642
140641,140642
140642,140807
140642,140807
140642,140807
140643,140077
140643,140077
140644,140074
140644,141008
140644,140074
140645,140087
140646,140090
140647,140225
140647,140225
140647,140225
140648,140262
140648,140262
140649,140650
140650,140651
140651,140652
140652,140342
140653,141057
140654,140369
140655,140373
140656,140657
140657,140659
140658,141035
140659,141030
140660,140562
140661,140584
140662,140663
140662,140663
140663,140664
140663,140664
140664,140595
140664,140590
140665,140595
140667,140339
140667,140339
140668,141005
140670,140668
140671,140670
140672,140671
140673,140672
140674,140673
140675,140674
140676,140675
140677,140676
140678,140995
140679,140603
140680,140076
140680,140077
140681,140682
140681,140682
140681,140682
140681,140682
140682,140884
140682,140025
140682,140025
140682,140025
140684,140809
140685,140395
140685,140395
140685,140395
140686,140688
140687,140375
140688,140689
140689,140414
140690,140417
140691,140420
140693,140421
140694,140695
140695,140424
140696,140423
140697,140699
140698,140696
140699,140740
140701,140703
140702,141028
140703,141027
140706,140709
140707,141026
140708,140707
140709,140711
140710,140708
140711,140712
140712,140714
140713,140710
140714,140717
140715,140713
140716,140715
140717,140719
140718,140716
140719,140721
140720,140718
140721,140678
140722,140720
140723,140522
140724,140727
140726,110147
140727,140726
140728,140731
140729,140736
140729,140748
140730,140729
140730,140729
140731,140733
140732,140730
140732,140730
140733,140734
140734,140732
140734,140732
140736,140243
140737,140739
140738,130162
140739,140728
140740,140741
140741,141044
140742,140743
140743,140744
140744,140745
140745,140237
140746,140747
140746,140747
140747,140478
140747,140478
140748,140738
140753,140205
140753,110153
140753,140205
140753,140205
140757,140759
140759,141039
140760,140084
140761,140762
140762,140760
140763,140629
140763,140764
140763,140076
140763,140764
140763,140076
140763,140076
140764,140765
140764,140627
140765,140618
140766,140504
140767,140628
140768,140769
140769,141041
140775,140776
140776,140777
140777,141011
140778,140781
140779,141010
140780,140779
140781,140783
140782,140780
140783,140021
140788,140014
140789,140791
140790,140788
140791,140793
140792,140790
140793,140795
140795,140797
140796,140106
140797,140799
140798,140796
140799,140801
140800,140798
140801,140802
140802,140805
140803,140800
140804,140803
140805,140861
140806,140804
140807,140630
140807,140643
140807,141008
140807,140643
140808,140620
140809,140810
140810,140811
140811,140812
140812,140813
140813,140633
140814,140815
140815,140816
140816,140817
140817,140818
140818,140819
140819,140820
140820,140823
140823,140824
140824,140008
140826,140827
140827,140828
140828,140829
140829,140830
140830,141001
140831,140030
140831,140030
140831,140030
140833,140834
140833,140834
140833,140834
140833,140834
140834,140873
140834,141010
140834,141010
140834,141010
140861,140863
140862,140806
140863,140865
140864,140862
140865,140497
140866,140494
140867,140872
140868,140866
140871,140868
140872,140871
140873,140874
140873,140874
140873,140874
140873,140874
140873,140874
140873,140874
140873,141000
140873,140874
140873,140874
140874,141065
140874,140269
140874,140271
140874,140271
140874,141065
140874,140271
140874,140181
140874,140271
140875,140876
140875,140186
140876,110146
140884,140887
140885,140833
140886,140885
140887,140889
140888,140886
140889,140701
140920,140921
140920,141034
140921,140922
140922,140923
140923,140924
140924,140925
140925,141038
140926,140928
140928,130842
140932,140389
140932,140389
140936,140962
140937,140936
140938,140186
140939,140724
140941,102021
140941,102022
140941,102019
140941,102041
140941,102040
140941,103207
140941,102041
140941,102018
140941,102041
140941,102020
140941,102024
140941,102038
140941,102039
140943,140945
140944,141004
140945,140947
140946,140944
140947,140949
140948,140946
140949,140951
140950,140948
140951,140229
140952,140950
140954,140956
140955,140125
140956,140958
140957,140955
140958,140960
140959,140957
140960,140961
140961,130312
140962,140559
140963,140967
140964,140528
140964,140528
140966,140964
140966,140964
140967,140968
140968,140970
140969,140966
140969,140966
140970,140972
140971,140969
140971,140969
140972,140977
140973,140971
140974,140418
140974,140418
140975,140387
140975,140387
140975,140932
140976,140385
140976,140385
140977,140978
140977,140978
140978,140416
140978,140974
140985,140952
140986,140192
140987,140034
140987,140034
140987,140034
140988,140989
140988,140989
140989,140606
140989,140606
140992,140535
140992,140535
140992,140535
140992,140535
140992,140535
140993,140623
140993,140623
140995,140677
140996,140548
140998,104907
140998,104906
140999,140528
140999,140528
141000,140723
141001,140033
141003,140943
141004,141055
141005,140538
141007,110068
141007,110068
141007,110068
141008,141009
141008,141009
141009,140074
141009,140074
141010,140873
141010,140873
141010,140873
141010,140873
141010,140873
141010,140873
141010,140873
141010,108211
141011,140681
141011,140681
141011,140274
141011,140681
141011,140873
141011,141061
141011,140778
141012,140359
141012,140359
141013,141010
141013,141011
141013,140681
141013,141011
141013,141011
141013,141011
141013,141010
141013,141011
141014,140753
141014,140753
141015,140528
141016,140694
141017,140557
141017,140557
141017,140557
141017,140557
141017,140557
141018,140034
141019,141020
141020,141021
141021,141022
141022,140096
141023,141024
141024,140227
141025,140560
141026,140702
141027,140706
141028,140888
141029,140973
141030,140441
141031,141032
141031,141032
141032,140381
141032,140381
141033,140932
141034,141017
141034,141017
141034,141017
141034,141017
141034,141017
141035,140374
141036,140431
141037,140959
141038,140926
141039,141067
141040,140058
141040,140058
141040,140058
141041,140630
141042,141043
141043,140322
141044,141045
141045,141046
141046,140427
141047,104703
141048,141051
141049,105109
141050,141049
141051,141052
141052,141054
141053,141050
141054,141056
141055,140251
141056,141003
141057,141059
141058,140344
141058,140344
141059,140358
141060,141058
141060,141058
141061,141063
141062,141010
141063,130988
141064,141062
141065,140269
141065,140269
141067,140761
141067,140761
150001,150228
150001,150182
150001,150182
150002,140053
150002,140053
150002,140053
150003,150005
150004,150249
150004,150002
150004,150002
150004,150249
150004,150249
150004,150002
150004,150249
150004,150249
150004,150249
150005,150007
150005,150007
150005,150007
150005,150007
150005,150007
150005,150007
150005,150007
150005,150007
150005,150007
150006,150004
150006,150004
150006,150004
150006,150004
150006,150004
150006,150004
150006,150004
150006,150004
150006,150004
150007,150008
150007,150008
150007,150008
150007,150008
150007,150008
150007,150008
150007,150008
150007,150008
150007,150008
150008,150656
150008,150656
150008,150010
150008,150010
150008,150010
150008,150010
150008,150010
150008,150010
150008,150656
150009,150248
150009,150248
150009,150248
150009,150248
150009,150248
150009,150248
150009,150248
150009,150248
150009,150248
150010,150012
150010,150012
150010,150012
150010,150012
150010,150012
150010,150012
150011,150009
150011,150009
150011,150009
150011,150009
150011,150009
150011,150009
150012,150014
150012,150014
150012,150014
150012,150014
150012,150014
150012,150014
150013,150011
150013,150011
150013,150011
150013,150011
150013,150011
150013,150011
150014,150016
150014,150016
150014,150016
150014,150016
150014,150016
150014,150016
150015,150013
150015,150013
150015,150013
150015,150013
150015,150013
150015,150013
150016,150018
150016,150018
150016,150018
150016,150018
150016,150018
150016,150018
150017,150015
150017,150015
150017,150015
